#YYYY MM DD HH MM P(mm) PET(mm)
2009  5 13 14 15 0.00000 0.03956
2009  5 13 14 30 0.00000 0.04741
2009  5 13 14 45 0.00000 0.05527
2009  5 13 15  0 0.00000 0.06103
2009  5 13 15 15 0.00000 0.06680
2009  5 13 15 30 0.00000 0.07256
2009  5 13 15 45 0.00000 0.07833
2009  5 13 16  0 0.00000 0.07859
2009  5 13 16 15 0.00000 0.07885
2009  5 13 16 30 0.52830 0.07911
2009  5 13 16 45 1.33962 0.07938
2009  5 13 17  0 0.47170 0.06666
2009  5 13 17 15 0.00000 0.05394
2009  5 13 17 30 0.00000 0.04122
2009  5 13 17 45 0.00000 0.02850
2009  5 13 18  0 0.00000 0.02963
2009  5 13 18 15 0.00000 0.03075
2009  5 13 18 30 0.00000 0.03188
2009  5 13 18 45 0.00000 0.03300
2009  5 13 19  0 2.24528 0.03105
2009  5 13 19 15 2.77358 0.02910
2009  5 13 19 30 0.37736 0.02715
2009  5 13 19 45 0.09434 0.02520
2009  5 13 20  0 0.00000 0.01994
2009  5 13 20 15 0.00000 0.01468
2009  5 13 20 30 0.00000 0.00941
2009  5 13 20 45 0.00000 0.00415
2009  5 13 21  0 0.00000 0.00676
2009  5 13 21 15 0.00000 0.00937
2009  5 13 21 30 0.00000 0.01198
2009  5 13 21 45 0.00000 0.01459
2009  5 13 22  0 0.00000 0.01707
2009  5 13 22 15 0.00000 0.01955
2009  5 13 22 30 0.00000 0.02203
2009  5 13 22 45 0.00000 0.02451
2009  5 13 23  0 0.00000 0.02027
2009  5 13 23 15 0.00000 0.01602
2009  5 13 23 30 0.00000 0.01178
2009  5 13 23 45 0.00000 0.00754
2009  5 14  0  0 0.00000 0.00590
2009  5 14  0 15 0.00000 0.00427
2009  5 14  0 30 0.00000 0.00263
2009  5 14  0 45 0.00000 0.00100
2009  5 14  1  0 0.00000 0.00075
2009  5 14  1 15 0.00000 0.00050
2009  5 14  1 30 0.00000 0.00025
2009  5 14  1 45 0.00000 0.00000
2009  5 14  2  0 0.00000 0.00000
2009  5 14  2 15 0.00000 0.00000
2009  5 14  2 30 0.00000 0.00000
2009  5 14  2 45 0.00000 0.00000
2009  5 14  3  0 0.00000 0.00000
2009  5 14  3 15 0.00000 0.00000
2009  5 14  3 30 0.00000 0.00000
2009  5 14  3 45 0.00000 0.00000
2009  5 14  4  0 0.00000 0.00000
2009  5 14  4 15 0.00000 0.00000
2009  5 14  4 30 0.00000 0.00000
2009  5 14  4 45 0.00000 0.00000
2009  5 14  5  0 0.00000 0.00000
2009  5 14  5 15 0.00000 0.00000
2009  5 14  5 30 0.00000 0.00000
2009  5 14  5 45 0.00000 0.00000
2009  5 14  6  0 0.00000 0.00000
2009  5 14  6 15 0.05660 0.00000
2009  5 14  6 30 0.00000 0.00000
2009  5 14  6 45 0.00000 0.00000
2009  5 14  7  0 0.00000 0.00000
2009  5 14  7 15 0.00000 0.00000
2009  5 14  7 30 0.00000 0.00000
2009  5 14  7 45 0.00000 0.00000
2009  5 14  8  0 0.00000 0.00000
2009  5 14  8 15 0.00000 0.00000
2009  5 14  8 30 0.00000 0.00000
2009  5 14  8 45 0.00000 0.00000
2009  5 14  9  0 0.00000 0.00000
2009  5 14  9 15 0.00000 0.00000
2009  5 14  9 30 0.00000 0.00000
2009  5 14  9 45 0.00000 0.00000
2009  5 14 10  0 0.00000 0.00000
2009  5 14 10 15 0.00000 0.00000
2009  5 14 10 30 0.00000 0.00000
2009  5 14 10 45 0.00000 0.00000
2009  5 14 11  0 0.00000 0.00000
2009  5 14 11 15 0.00000 0.00001
2009  5 14 11 30 0.00000 0.00001
2009  5 14 11 45 0.00000 0.00002
2009  5 14 12  0 0.00000 0.00046
2009  5 14 12 15 0.00000 0.00091
2009  5 14 12 30 0.00000 0.00135
2009  5 14 12 45 0.00000 0.00180
2009  5 14 13  0 0.00000 0.00293
2009  5 14 13 15 0.00000 0.00406
2009  5 14 13 30 0.00000 0.00520
2009  5 14 13 45 0.00000 0.00633
2009  5 14 14  0 0.00000 0.00970
2009  5 14 14 15 0.00000 0.01307
2009  5 14 14 30 0.00000 0.01644
2009  5 14 14 45 0.00000 0.01981
2009  5 14 15  0 0.00000 0.03470
2009  5 14 15 15 0.00000 0.04959
2009  5 14 15 30 0.00000 0.06447
2009  5 14 15 45 0.00000 0.07936
2009  5 14 16  0 0.00000 0.07925
2009  5 14 16 15 0.00000 0.07913
2009  5 14 16 30 0.00000 0.07902
2009  5 14 16 45 0.00000 0.07890
2009  5 14 17  0 0.00000 0.07672
2009  5 14 17 15 0.00000 0.07453
2009  5 14 17 30 0.00000 0.07235
2009  5 14 17 45 0.00000 0.07017
2009  5 14 18  0 0.00000 0.06770
2009  5 14 18 15 0.00000 0.06524
2009  5 14 18 30 0.00000 0.06277
2009  5 14 18 45 0.00000 0.06031
2009  5 14 19  0 0.18868 0.05447
2009  5 14 19 15 0.00000 0.04864
2009  5 14 19 30 0.00000 0.04280
2009  5 14 19 45 0.00000 0.03697
2009  5 14 20  0 0.00000 0.03691
2009  5 14 20 15 0.00000 0.03685
2009  5 14 20 30 0.00000 0.03679
2009  5 14 20 45 0.05660 0.03674
2009  5 14 21  0 0.00000 0.03504
2009  5 14 21 15 0.00000 0.03335
2009  5 14 21 30 0.00000 0.03166
2009  5 14 21 45 0.15094 0.02996
2009  5 14 22  0 0.00000 0.02618
2009  5 14 22 15 0.00000 0.02240
2009  5 14 22 30 0.00000 0.01862
2009  5 14 22 45 0.05660 0.01484
2009  5 14 23  0 0.00000 0.01289
2009  5 14 23 15 0.00000 0.01094
2009  5 14 23 30 0.00000 0.00900
2009  5 14 23 45 0.00000 0.00705
2009  5 15  0  0 0.00000 0.00541
2009  5 15  0 15 0.00000 0.00378
2009  5 15  0 30 0.00000 0.00214
2009  5 15  0 45 0.00000 0.00051
2009  5 15  1  0 0.00000 0.00038
2009  5 15  1 15 0.00000 0.00025
2009  5 15  1 30 0.00000 0.00013
2009  5 15  1 45 0.00000 0.00000
2009  5 15  2  0 0.00000 0.00000
2009  5 15  2 15 0.00000 0.00000
2009  5 15  2 30 0.00000 0.00000
2009  5 15  2 45 0.00000 0.00000
2009  5 15  3  0 0.00000 0.00000
2009  5 15  3 15 0.00000 0.00000
2009  5 15  3 30 0.00000 0.00000
2009  5 15  3 45 0.00000 0.00000
2009  5 15  4  0 0.00000 0.00000
2009  5 15  4 15 0.00000 0.00000
2009  5 15  4 30 0.00000 0.00000
2009  5 15  4 45 0.00000 0.00000
2009  5 15  5  0 0.00000 0.00000
2009  5 15  5 15 0.00000 0.00000
2009  5 15  5 30 0.00000 0.00000
2009  5 15  5 45 0.00000 0.00000
2009  5 15  6  0 0.00000 0.00000
2009  5 15  6 15 0.00000 0.00000
2009  5 15  6 30 0.00000 0.00000
2009  5 15  6 45 0.00000 0.00000
2009  5 15  7  0 0.00000 0.00000
2009  5 15  7 15 0.00000 0.00000
2009  5 15  7 30 0.00000 0.00000
2009  5 15  7 45 0.00000 0.00000
2009  5 15  8  0 0.00000 0.00000
2009  5 15  8 15 0.00000 0.00000
2009  5 15  8 30 0.00000 0.00000
2009  5 15  8 45 0.00000 0.00000
2009  5 15  9  0 0.00000 0.00000
2009  5 15  9 15 0.00000 0.00000
2009  5 15  9 30 0.00000 0.00000
2009  5 15  9 45 0.00000 0.00000
2009  5 15 10  0 0.00000 0.00000
2009  5 15 10 15 0.00000 0.00000
2009  5 15 10 30 0.00000 0.00000
2009  5 15 10 45 0.00000 0.00000
2009  5 15 11  0 0.00000 0.00001
2009  5 15 11 15 0.05660 0.00001
2009  5 15 11 30 0.05660 0.00002
2009  5 15 11 45 0.00000 0.00003
2009  5 15 12  0 0.05660 0.00091
2009  5 15 12 15 0.00000 0.00180
2009  5 15 12 30 0.00000 0.00268
2009  5 15 12 45 0.00000 0.00357
2009  5 15 13  0 0.00000 0.00598
2009  5 15 13 15 0.00000 0.00839
2009  5 15 13 30 0.00000 0.01080
2009  5 15 13 45 0.00000 0.01321
2009  5 15 14  0 0.00000 0.01877
2009  5 15 14 15 0.00000 0.02433
2009  5 15 14 30 0.00000 0.02988
2009  5 15 14 45 0.00000 0.03544
2009  5 15 15  0 0.00000 0.03936
2009  5 15 15 15 0.00000 0.04328
2009  5 15 15 30 0.00000 0.04720
2009  5 15 15 45 0.00000 0.05112
2009  5 15 16  0 0.00000 0.05444
2009  5 15 16 15 0.00000 0.05777
2009  5 15 16 30 0.00000 0.06109
2009  5 15 16 45 0.00000 0.06442
2009  5 15 17  0 0.00000 0.07251
2009  5 15 17 15 0.00000 0.08060
2009  5 15 17 30 0.00000 0.08869
2009  5 15 17 45 0.00000 0.09678
2009  5 15 18  0 0.00000 0.07829
2009  5 15 18 15 0.09434 0.05980
2009  5 15 18 30 0.15094 0.04131
2009  5 15 18 45 0.43396 0.02283
2009  5 15 19  0 4.88679 0.02545
2009  5 15 19 15 3.49057 0.02808
2009  5 15 19 30 1.58491 0.03071
2009  5 15 19 45 0.28302 0.03333
2009  5 15 20  0 0.00000 0.03208
2009  5 15 20 15 0.00000 0.03083
2009  5 15 20 30 0.00000 0.02958
2009  5 15 20 45 0.00000 0.02832
2009  5 15 21  0 0.00000 0.03242
2009  5 15 21 15 0.00000 0.03653
2009  5 15 21 30 0.00000 0.04063
2009  5 15 21 45 0.00000 0.04473
2009  5 15 22  0 0.00000 0.04138
2009  5 15 22 15 0.00000 0.03804
2009  5 15 22 30 0.00000 0.03469
2009  5 15 22 45 0.00000 0.03135
2009  5 15 23  0 0.00000 0.02784
2009  5 15 23 15 0.00000 0.02432
2009  5 15 23 30 0.00000 0.02081
2009  5 15 23 45 0.00000 0.01730
2009  5 16  0  0 0.00000 0.01313
2009  5 16  0 15 0.00000 0.00896
2009  5 16  0 30 0.00000 0.00480
2009  5 16  0 45 0.00000 0.00063
2009  5 16  1  0 0.00000 0.00047
2009  5 16  1 15 0.05660 0.00031
2009  5 16  1 30 0.00000 0.00016
2009  5 16  1 45 0.24528 0.00000
2009  5 16  2  0 0.37736 0.00000
2009  5 16  2 15 0.00000 0.00000
2009  5 16  2 30 0.00000 0.00000
2009  5 16  2 45 0.00000 0.00000
2009  5 16  3  0 0.00000 0.00000
2009  5 16  3 15 0.00000 0.00000
2009  5 16  3 30 0.00000 0.00000
2009  5 16  3 45 0.00000 0.00000
2009  5 16  4  0 0.00000 0.00000
2009  5 16  4 15 0.00000 0.00000
2009  5 16  4 30 0.00000 0.00000
2009  5 16  4 45 0.00000 0.00000
2009  5 16  5  0 0.00000 0.00000
2009  5 16  5 15 0.00000 0.00000
2009  5 16  5 30 0.00000 0.00000
2009  5 16  5 45 0.00000 0.00000
2009  5 16  6  0 0.00000 0.00000
2009  5 16  6 15 0.00000 0.00000
2009  5 16  6 30 0.05660 0.00000
2009  5 16  6 45 0.00000 0.00000
2009  5 16  7  0 0.00000 0.00000
2009  5 16  7 15 0.00000 0.00000
2009  5 16  7 30 0.00000 0.00000
2009  5 16  7 45 0.00000 0.00000
2009  5 16  8  0 0.00000 0.00000
2009  5 16  8 15 0.00000 0.00000
2009  5 16  8 30 0.00000 0.00000
2009  5 16  8 45 0.00000 0.00000
2009  5 16  9  0 0.00000 0.00000
2009  5 16  9 15 0.00000 0.00000
2009  5 16  9 30 0.00000 0.00000
2009  5 16  9 45 0.00000 0.00000
2009  5 16 10  0 0.00000 0.00000
2009  5 16 10 15 0.00000 0.00000
2009  5 16 10 30 0.00000 0.00000
2009  5 16 10 45 0.00000 0.00000
2009  5 16 11  0 0.00000 0.00011
2009  5 16 11 15 0.00000 0.00021
2009  5 16 11 30 0.00000 0.00032
2009  5 16 11 45 0.00000 0.00042
2009  5 16 12  0 0.00000 0.00428
2009  5 16 12 15 0.00000 0.00813
2009  5 16 12 30 0.00000 0.01198
2009  5 16 12 45 0.00000 0.01584
2009  5 16 13  0 0.00000 0.02276
2009  5 16 13 15 0.00000 0.02969
2009  5 16 13 30 0.00000 0.03661
2009  5 16 13 45 0.00000 0.04353
2009  5 16 14  0 0.00000 0.03982
2009  5 16 14 15 0.00000 0.03611
2009  5 16 14 30 0.00000 0.03240
2009  5 16 14 45 0.00000 0.02869
2009  5 16 15  0 0.00000 0.03044
2009  5 16 15 15 0.00000 0.03218
2009  5 16 15 30 0.00000 0.03392
2009  5 16 15 45 0.00000 0.03567
2009  5 16 16  0 0.00000 0.03562
2009  5 16 16 15 0.00000 0.03557
2009  5 16 16 30 0.00000 0.03552
2009  5 16 16 45 0.00000 0.03546
2009  5 16 17  0 0.00000 0.03704
2009  5 16 17 15 0.00000 0.03861
2009  5 16 17 30 0.00000 0.04019
2009  5 16 17 45 0.00000 0.04176
2009  5 16 18  0 0.00000 0.04792
2009  5 16 18 15 0.00000 0.05407
2009  5 16 18 30 0.00000 0.06023
2009  5 16 18 45 0.00000 0.06639
2009  5 16 19  0 0.00000 0.06450
2009  5 16 19 15 0.00000 0.06262
2009  5 16 19 30 0.00000 0.06073
2009  5 16 19 45 0.00000 0.05885
2009  5 16 20  0 0.00000 0.05343
2009  5 16 20 15 0.00000 0.04801
2009  5 16 20 30 0.00000 0.04259
2009  5 16 20 45 0.00000 0.03717
2009  5 16 21  0 0.00000 0.03616
2009  5 16 21 15 0.00000 0.03514
2009  5 16 21 30 0.00000 0.03413
2009  5 16 21 45 0.00000 0.03312
2009  5 16 22  0 0.00000 0.02994
2009  5 16 22 15 0.00000 0.02675
2009  5 16 22 30 0.00000 0.02357
2009  5 16 22 45 0.00000 0.02038
2009  5 16 23  0 0.00000 0.01730
2009  5 16 23 15 0.00000 0.01422
2009  5 16 23 30 0.00000 0.01114
2009  5 16 23 45 0.00000 0.00807
2009  5 17  0  0 0.00000 0.00614
2009  5 17  0 15 0.00000 0.00422
2009  5 17  0 30 0.00000 0.00230
2009  5 17  0 45 0.00000 0.00038
2009  5 17  1  0 0.00000 0.00029
2009  5 17  1 15 0.00000 0.00019
2009  5 17  1 30 0.00000 0.00010
2009  5 17  1 45 0.00000 0.00000
2009  5 17  2  0 0.00000 0.00000
2009  5 17  2 15 0.00000 0.00000
2009  5 17  2 30 0.00000 0.00000
2009  5 17  2 45 0.00000 0.00000
2009  5 17  3  0 0.00000 0.00000
2009  5 17  3 15 0.00000 0.00000
2009  5 17  3 30 0.00000 0.00000
2009  5 17  3 45 0.00000 0.00000
2009  5 17  4  0 0.00000 0.00000
2009  5 17  4 15 0.00000 0.00000
2009  5 17  4 30 0.00000 0.00000
2009  5 17  4 45 0.00000 0.00000
2009  5 17  5  0 0.00000 0.00000
2009  5 17  5 15 0.00000 0.00000
2009  5 17  5 30 0.00000 0.00000
2009  5 17  5 45 0.00000 0.00000
2009  5 17  6  0 0.00000 0.00000
2009  5 17  6 15 0.00000 0.00000
2009  5 17  6 30 0.00000 0.00000
2009  5 17  6 45 0.00000 0.00000
2009  5 17  7  0 0.00000 0.00000
2009  5 17  7 15 0.00000 0.00000
2009  5 17  7 30 0.00000 0.00000
2009  5 17  7 45 0.00000 0.00000
2009  5 17  8  0 0.05660 0.00000
2009  5 17  8 15 0.00000 0.00000
2009  5 17  8 30 0.00000 0.00000
2009  5 17  8 45 0.00000 0.00000
2009  5 17  9  0 0.00000 0.00000
2009  5 17  9 15 0.00000 0.00000
2009  5 17  9 30 0.00000 0.00000
2009  5 17  9 45 0.00000 0.00000
2009  5 17 10  0 0.00000 0.00000
2009  5 17 10 15 0.05660 0.00000
2009  5 17 10 30 0.00000 0.00000
2009  5 17 10 45 0.05660 0.00000
2009  5 17 11  0 0.00000 0.00001
2009  5 17 11 15 0.00000 0.00001
2009  5 17 11 30 0.00000 0.00002
2009  5 17 11 45 0.05660 0.00003
2009  5 17 12  0 0.00000 0.00057
2009  5 17 12 15 0.00000 0.00111
2009  5 17 12 30 0.00000 0.00165
2009  5 17 12 45 0.00000 0.00220
2009  5 17 13  0 0.00000 0.00440
2009  5 17 13 15 0.00000 0.00660
2009  5 17 13 30 0.00000 0.00881
2009  5 17 13 45 0.00000 0.01101
2009  5 17 14  0 0.00000 0.01536
2009  5 17 14 15 0.00000 0.01971
2009  5 17 14 30 0.00000 0.02405
2009  5 17 14 45 0.00000 0.02840
2009  5 17 15  0 0.00000 0.03662
2009  5 17 15 15 0.00000 0.04485
2009  5 17 15 30 0.00000 0.05307
2009  5 17 15 45 0.05660 0.06129
2009  5 17 16  0 0.00000 0.07424
2009  5 17 16 15 0.00000 0.08719
2009  5 17 16 30 0.00000 0.10013
2009  5 17 16 45 0.00000 0.11308
2009  5 17 17  0 0.00000 0.11882
2009  5 17 17 15 0.00000 0.12457
2009  5 17 17 30 0.00000 0.13031
2009  5 17 17 45 0.00000 0.13606
2009  5 17 18  0 0.00000 0.12102
2009  5 17 18 15 0.00000 0.10599
2009  5 17 18 30 0.00000 0.09095
2009  5 17 18 45 0.00000 0.07591
2009  5 17 19  0 0.00000 0.07868
2009  5 17 19 15 0.00000 0.08144
2009  5 17 19 30 0.00000 0.08420
2009  5 17 19 45 0.00000 0.08696
2009  5 17 20  0 0.00000 0.08497
2009  5 17 20 15 0.00000 0.08297
2009  5 17 20 30 0.00000 0.08097
2009  5 17 20 45 0.00000 0.07898
2009  5 17 21  0 0.00000 0.07687
2009  5 17 21 15 0.00000 0.07477
2009  5 17 21 30 0.00000 0.07266
2009  5 17 21 45 0.00000 0.07055
2009  5 17 22  0 0.00000 0.06338
2009  5 17 22 15 0.00000 0.05620
2009  5 17 22 30 0.00000 0.04903
2009  5 17 22 45 0.00000 0.04186
2009  5 17 23  0 0.00000 0.03726
2009  5 17 23 15 0.00000 0.03267
2009  5 17 23 30 0.00000 0.02807
2009  5 17 23 45 0.00000 0.02348
2009  5 18  0  0 0.00000 0.01822
2009  5 18  0 15 0.00000 0.01296
2009  5 18  0 30 0.00000 0.00770
2009  5 18  0 45 0.00000 0.00244
2009  5 18  1  0 0.00000 0.00183
2009  5 18  1 15 0.00000 0.00122
2009  5 18  1 30 0.00000 0.00061
2009  5 18  1 45 0.00000 0.00000
2009  5 18  2  0 0.00000 0.00000
2009  5 18  2 15 0.00000 0.00000
2009  5 18  2 30 0.00000 0.00000
2009  5 18  2 45 0.00000 0.00000
2009  5 18  3  0 0.00000 0.00000
2009  5 18  3 15 0.00000 0.00000
2009  5 18  3 30 0.00000 0.00000
2009  5 18  3 45 0.00000 0.00000
2009  5 18  4  0 0.00000 0.00000
2009  5 18  4 15 0.00000 0.00000
2009  5 18  4 30 0.00000 0.00000
2009  5 18  4 45 0.00000 0.00000
2009  5 18  5  0 0.00000 0.00000
2009  5 18  5 15 0.00000 0.00000
2009  5 18  5 30 0.00000 0.00000
2009  5 18  5 45 0.00000 0.00000
2009  5 18  6  0 0.00000 0.00000
2009  5 18  6 15 0.00000 0.00000
2009  5 18  6 30 0.00000 0.00000
2009  5 18  6 45 0.00000 0.00000
2009  5 18  7  0 0.00000 0.00000
2009  5 18  7 15 0.00000 0.00000
2009  5 18  7 30 0.00000 0.00000
2009  5 18  7 45 0.00000 0.00000
2009  5 18  8  0 0.00000 0.00000
2009  5 18  8 15 0.00000 0.00000
2009  5 18  8 30 0.00000 0.00000
2009  5 18  8 45 0.00000 0.00000
2009  5 18  9  0 0.00000 0.00000
2009  5 18  9 15 0.00000 0.00000
2009  5 18  9 30 0.00000 0.00000
2009  5 18  9 45 0.00000 0.00000
2009  5 18 10  0 0.00000 0.00000
2009  5 18 10 15 0.00000 0.00000
2009  5 18 10 30 0.00000 0.00000
2009  5 18 10 45 0.00000 0.00000
2009  5 18 11  0 0.00000 0.00001
2009  5 18 11 15 0.00000 0.00001
2009  5 18 11 30 0.00000 0.00002
2009  5 18 11 45 0.00000 0.00003
2009  5 18 12  0 0.00000 0.00151
2009  5 18 12 15 0.00000 0.00299
2009  5 18 12 30 0.00000 0.00447
2009  5 18 12 45 0.00000 0.00596
2009  5 18 13  0 0.00000 0.01048
2009  5 18 13 15 0.00000 0.01501
2009  5 18 13 30 0.00000 0.01953
2009  5 18 13 45 0.00000 0.02406
2009  5 18 14  0 0.00000 0.02872
2009  5 18 14 15 0.00000 0.03339
2009  5 18 14 30 0.00000 0.03805
2009  5 18 14 45 0.00000 0.04271
2009  5 18 15  0 0.00000 0.04519
2009  5 18 15 15 0.00000 0.04766
2009  5 18 15 30 0.00000 0.05014
2009  5 18 15 45 0.00000 0.05261
2009  5 18 16  0 0.00000 0.06463
2009  5 18 16 15 0.00000 0.07666
2009  5 18 16 30 0.00000 0.08868
2009  5 18 16 45 0.00000 0.10071
2009  5 18 17  0 0.00000 0.10194
2009  5 18 17 15 0.00000 0.10318
2009  5 18 17 30 0.00000 0.10441
2009  5 18 17 45 0.00000 0.10564
2009  5 18 18  0 0.00000 0.10351
2009  5 18 18 15 0.00000 0.10139
2009  5 18 18 30 0.00000 0.09926
2009  5 18 18 45 0.00000 0.09713
2009  5 18 19  0 0.00000 0.09669
2009  5 18 19 15 0.00000 0.09625
2009  5 18 19 30 0.00000 0.09581
2009  5 18 19 45 0.00000 0.09537
2009  5 18 20  0 0.00000 0.09105
2009  5 18 20 15 0.00000 0.08673
2009  5 18 20 30 0.00000 0.08240
2009  5 18 20 45 0.00000 0.07808
2009  5 18 21  0 0.00000 0.07974
2009  5 18 21 15 0.00000 0.08139
2009  5 18 21 30 0.00000 0.08305
2009  5 18 21 45 0.00000 0.08471
2009  5 18 22  0 0.00000 0.07644
2009  5 18 22 15 0.00000 0.06818
2009  5 18 22 30 0.00000 0.05991
2009  5 18 22 45 0.00000 0.05164
2009  5 18 23  0 0.00000 0.04621
2009  5 18 23 15 0.00000 0.04077
2009  5 18 23 30 0.00000 0.03533
2009  5 18 23 45 0.00000 0.02990
2009  5 19  0  0 0.00000 0.02315
2009  5 19  0 15 0.00000 0.01639
2009  5 19  0 30 0.00000 0.00964
2009  5 19  0 45 0.00000 0.00289
2009  5 19  1  0 0.00000 0.00216
2009  5 19  1 15 0.00000 0.00144
2009  5 19  1 30 0.00000 0.00072
2009  5 19  1 45 0.00000 0.00000
2009  5 19  2  0 0.00000 0.00000
2009  5 19  2 15 0.00000 0.00000
2009  5 19  2 30 0.00000 0.00000
2009  5 19  2 45 0.00000 0.00000
2009  5 19  3  0 0.00000 0.00000
2009  5 19  3 15 0.00000 0.00000
2009  5 19  3 30 0.00000 0.00000
2009  5 19  3 45 0.00000 0.00000
2009  5 19  4  0 0.00000 0.00000
2009  5 19  4 15 0.00000 0.00000
2009  5 19  4 30 0.00000 0.00000
2009  5 19  4 45 0.00000 0.00000
2009  5 19  5  0 0.00000 0.00000
2009  5 19  5 15 0.00000 0.00000
2009  5 19  5 30 0.00000 0.00000
2009  5 19  5 45 0.00000 0.00000
2009  5 19  6  0 0.00000 0.00000
2009  5 19  6 15 0.00000 0.00000
2009  5 19  6 30 0.00000 0.00000
2009  5 19  6 45 0.00000 0.00000
2009  5 19  7  0 0.00000 0.00000
2009  5 19  7 15 0.00000 0.00000
2009  5 19  7 30 0.00000 0.00000
2009  5 19  7 45 0.00000 0.00000
2009  5 19  8  0 0.00000 0.00000
2009  5 19  8 15 0.00000 0.00000
2009  5 19  8 30 0.00000 0.00000
2009  5 19  8 45 0.00000 0.00000
2009  5 19  9  0 0.00000 0.00000
2009  5 19  9 15 0.00000 0.00000
2009  5 19  9 30 0.00000 0.00000
2009  5 19  9 45 0.00000 0.00000
2009  5 19 10  0 0.00000 0.00000
2009  5 19 10 15 0.00000 0.00000
2009  5 19 10 30 0.00000 0.00000
2009  5 19 10 45 0.00000 0.00000
2009  5 19 11  0 0.00000 0.00002
2009  5 19 11 15 0.00000 0.00003
2009  5 19 11 30 0.00000 0.00005
2009  5 19 11 45 0.00000 0.00006
2009  5 19 12  0 0.00000 0.00221
2009  5 19 12 15 0.00000 0.00437
2009  5 19 12 30 0.00000 0.00652
2009  5 19 12 45 0.00000 0.00867
2009  5 19 13  0 0.00000 0.01648
2009  5 19 13 15 0.00000 0.02429
2009  5 19 13 30 0.00000 0.03210
2009  5 19 13 45 0.00000 0.03991
2009  5 19 14  0 0.00000 0.04090
2009  5 19 14 15 0.00000 0.04190
2009  5 19 14 30 0.00000 0.04290
2009  5 19 14 45 0.00000 0.04390
2009  5 19 15  0 0.00000 0.05556
2009  5 19 15 15 0.00000 0.06721
2009  5 19 15 30 0.00000 0.07887
2009  5 19 15 45 0.00000 0.09053
2009  5 19 16  0 0.00000 0.09996
2009  5 19 16 15 0.00000 0.10939
2009  5 19 16 30 0.00000 0.11882
2009  5 19 16 45 0.00000 0.12825
2009  5 19 17  0 0.00000 0.13524
2009  5 19 17 15 0.00000 0.14223
2009  5 19 17 30 0.00000 0.14922
2009  5 19 17 45 0.00000 0.15621
2009  5 19 18  0 0.00000 0.14660
2009  5 19 18 15 0.00000 0.13699
2009  5 19 18 30 0.00000 0.12738
2009  5 19 18 45 0.00000 0.11777
2009  5 19 19  0 0.00000 0.11745
2009  5 19 19 15 0.00000 0.11713
2009  5 19 19 30 0.00000 0.11681
2009  5 19 19 45 0.00000 0.11649
2009  5 19 20  0 0.00000 0.11692
2009  5 19 20 15 0.00000 0.11734
2009  5 19 20 30 0.00000 0.11777
2009  5 19 20 45 0.00000 0.11820
2009  5 19 21  0 0.00000 0.11134
2009  5 19 21 15 0.00000 0.10449
2009  5 19 21 30 0.00000 0.09764
2009  5 19 21 45 0.00000 0.09078
2009  5 19 22  0 0.00000 0.08403
2009  5 19 22 15 0.00000 0.07727
2009  5 19 22 30 0.00000 0.07051
2009  5 19 22 45 0.00000 0.06376
2009  5 19 23  0 0.00000 0.05143
2009  5 19 23 15 0.00000 0.03911
2009  5 19 23 30 0.00000 0.02679
2009  5 19 23 45 0.00000 0.01447
2009  5 20  0  0 0.00000 0.01133
2009  5 20  0 15 0.00000 0.00819
2009  5 20  0 30 0.00000 0.00505
2009  5 20  0 45 0.00000 0.00191
2009  5 20  1  0 0.00000 0.00143
2009  5 20  1 15 0.00000 0.00095
2009  5 20  1 30 0.00000 0.00048
2009  5 20  1 45 0.00000 0.00000
2009  5 20  2  0 0.00000 0.00000
2009  5 20  2 15 0.00000 0.00000
2009  5 20  2 30 0.00000 0.00000
2009  5 20  2 45 0.00000 0.00000
2009  5 20  3  0 0.00000 0.00000
2009  5 20  3 15 0.00000 0.00000
2009  5 20  3 30 0.00000 0.00000
2009  5 20  3 45 0.00000 0.00000
2009  5 20  4  0 0.00000 0.00000
2009  5 20  4 15 0.00000 0.00000
2009  5 20  4 30 0.00000 0.00000
2009  5 20  4 45 0.00000 0.00000
2009  5 20  5  0 0.00000 0.00000
2009  5 20  5 15 0.00000 0.00000
2009  5 20  5 30 0.00000 0.00000
2009  5 20  5 45 0.00000 0.00000
2009  5 20  6  0 0.00000 0.00000
2009  5 20  6 15 0.00000 0.00000
2009  5 20  6 30 0.00000 0.00000
2009  5 20  6 45 0.00000 0.00000
2009  5 20  7  0 0.00000 0.00000
2009  5 20  7 15 0.00000 0.00000
2009  5 20  7 30 0.00000 0.00000
2009  5 20  7 45 0.00000 0.00000
2009  5 20  8  0 0.00000 0.00000
2009  5 20  8 15 0.00000 0.00000
2009  5 20  8 30 0.00000 0.00000
2009  5 20  8 45 0.00000 0.00000
2009  5 20  9  0 0.00000 0.00000
2009  5 20  9 15 0.00000 0.00000
2009  5 20  9 30 0.00000 0.00000
2009  5 20  9 45 0.00000 0.00000
2009  5 20 10  0 0.00000 0.00000
2009  5 20 10 15 0.00000 0.00000
2009  5 20 10 30 0.00000 0.00000
2009  5 20 10 45 0.00000 0.00000
2009  5 20 11  0 0.00000 0.00001
2009  5 20 11 15 0.00000 0.00003
2009  5 20 11 30 0.00000 0.00004
2009  5 20 11 45 0.00000 0.00006
2009  5 20 12  0 0.00000 0.00237
2009  5 20 12 15 0.00000 0.00467
